gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRIR,1938.833606,-0.072756956,0.147103051,-0.494598553,0.620883524,0.799481918
FRS3,46.34107507,-0.427045931,0.295886986,-1.443273789,0.14894336,0.340094889
DNA2,987.9586883,-0.199111722,0.114052713,-1.745786812,0.080848003,0.223132384
CTSA,1131.790699,0.460263947,0.165481367,2.781364176,0.005413098,0.027377081
FBXL15,223.3541805,0.552586948,0.149492391,3.696421888,0.000218659,0.00183248
TYMP,11.70803293,1.445366914,0.59616063,2.424458846,0.015331221,0.063389514
RBM42,798.0731643,0.067066145,0.129483373,0.517951792,0.604491905,0.788019673
TTC17,1751.800641,-0.164965731,0.097346932,-1.694616643,0.090148168,0.241183582
MBD3,1493.825566,0.162990122,0.112859793,1.444182363,0.148687685,0.339790593
PKIG,269.6058915,1.553951863,0.175098203,8.874744775,7.01E-19,4.39E-17
CDKL3,66.03133723,-0.047652856,0.346559554,-0.137502646,0.890633501,0.950599908
NLGN3,50.81704248,-0.628468592,0.337725959,-1.860883285,0.062760661,0.185404831
UBA5,1166.390425,0.072198059,0.150258355,0.480492806,0.630877018,0.805397945
TUBGCP2,1111.845674,0.231805737,0.310248535,0.747161422,0.454966128,0.677710388
MTHFSD,447.6140848,0.229814511,0.130260084,1.764274234,0.07768582,0.216905742
NAA60,329.0033442,-0.095532244,0.159433794,-0.599196956,0.549041552,0.749633688
AAK1,984.1226699,0.029077505,0.261027079,0.111396508,0.911301929,0.960158815
SCART1,85.53663873,-0.41913938,0.369805369,-1.133405339,0.257044073,0.481941614
KCNE1,56.33077306,5.048218473,0.789694323,6.392623481,1.63E-10,4.25E-09
BUB1,1824.902821,-0.641063005,0.160251162,-4.000364168,6.32E-05,0.000610212
AGPAT1,4388.788671,-0.090183632,0.161565817,-0.558185103,0.576717993,0.768246926
SLCO4A1,1359.969146,1.482657114,0.236417122,6.271360993,3.58E-10,8.88E-09
HMG20A,802.9906403,-0.017959751,0.085333503,-0.21046541,0.833304446,0.923982298
AMZ1,5.031505772,1.144877371,1.568985966,0.72969255,0.465578136,0.685380081
CMTM2,3.343315503,1.107529116,1.012329307,1.094040357,0.273937279,0.500718526
GLI1,50.72668313,1.254176495,0.394120109,3.182218991,0.001461513,0.009267281
LINC01001,264.7987352,-0.391022169,0.287720394,-1.359035292,0.174135406,0.377278152
ZNF318,869.721315,0.619218648,0.17766324,3.485350413,0.000491493,0.003663574
TSNAX,1032.1644,0.003377953,0.189473609,0.017828091,0.985775995,0.995113847
ITPA,808.5738049,0.247067949,0.113903424,2.169100278,0.030075072,0.106765535
S100A1,631.4232592,3.162610312,0.199335295,15.86578191,1.09E-56,4.88E-54
BTN2A1,647.0361638,-0.260052659,0.160737592,-1.61787082,0.10569044,0.269954335
PPME1,1586.068084,0.087509362,0.179656959,0.487091411,0.626193553,0.802192113
BACE1,366.76816,0.97032953,0.170382892,5.694993885,1.23E-08,2.44E-07
LAS1L,953.8578849,0.025436403,0.095070561,0.267552881,0.789043504,0.90231349
ZNF664,3433.079193,-0.076084681,0.076405044,-0.995807047,0.319343906,0.550848228
ARHGAP42,53.7911341,-3.039630443,0.329986941,-9.211365872,3.22E-20,2.29E-18
NAXE,2539.510161,0.025150759,0.099166494,0.253621543,0.799787952,0.906656879
NDUFAF7,563.3048779,0.06346656,0.129224578,0.491133817,0.623331805,0.800347329
PTDSS2,542.373577,0.326035745,0.155097833,2.102129592,0.035541925,0.121548969
ESPN,94.32023316,1.89566596,0.535163392,3.542219048,0.000396776,0.003055451
TSPAN6,559.5151185,0.133528328,0.130999384,1.019305013,0.308058185,0.53918826
HOXC8,96.06948883,-1.668736774,0.217613811,-7.668340387,1.74E-14,7.40E-13
ZBTB4,919.0713804,-0.070909924,0.162863969,-0.435393565,0.66327678,0.827742963
EMSY,575.2551219,-0.57147788,0.200091453,-2.856083409,0.004289024,0.022576834
UAP1L1,460.4475505,0.498712676,0.135139125,3.690364838,0.000223933,0.001870976
PDE1B,3.119383521,-1.303033576,1.922630846,-0.677734667,0.497939942,0.70966058
MIR210HG,687.6373036,-0.847755306,0.700359918,-1.210456629,0.226103724,0.445465327
LOC143666,394.9058584,0.102530188,0.400761911,0.255838154,0.798075811,0.906433517
FCHO2,488.1656024,-0.248550778,0.210873439,-1.178672757,0.238528508,0.460712569
MRPL49,1079.091967,-0.129052288,0.240488838,-0.536624854,0.591526772,0.779448845
TFIP11,490.2459097,-0.117421959,0.21553591,-0.544790698,0.585897477,0.775842114
DDX59,771.0025109,0.091857449,0.117051882,0.784758413,0.432595227,0.657369638
SIRT1,1043.009777,-0.165618566,0.21522636,-0.769508744,0.441591356,0.665955967
ANO1,45.74736176,-7.401675205,1.080188114,-6.852209453,7.27E-12,2.26E-10
CRIP2,1238.03803,-0.252486506,0.19403812,-1.301221152,0.193182767,0.403613153
LOC171391,84.64997874,-0.331818727,0.256203112,-1.295139331,0.195272169,0.406209209
HLA-B,3614.492537,1.811572044,0.263254589,6.881445263,5.92E-12,1.86E-10
MAF,4.828527916,-1.8345151,1.26874447,-1.445929534,0.148196967,0.339266125
ZNF586,579.8737851,-0.133656338,0.102089296,-1.309210103,0.190463191,0.39968323
RER1,1750.85995,0.158651241,0.105538371,1.503256492,0.132772915,0.315923799
SNORA52,385.332772,0.78622249,0.252388728,3.115125211,0.001838668,0.011261077
CRACR2B,475.948638,0.926036951,0.162550058,5.696933975,1.22E-08,2.41E-07
HNRNPH3,2090.518291,-0.057449754,0.172139822,-0.333738893,0.738576598,0.875777419
KIAA1549L,12.19131024,-3.170452611,1.227677815,-2.582479354,0.009809323,0.044174046
GTF3C4,1945.373266,-0.001581549,0.22210184,-0.007120828,0.994318449,0.998483437
GFY,33.10657979,-0.432895063,0.613649947,-0.705443006,0.480534589,0.697125447
NDUFS8,868.7426788,0.183394742,0.138088565,1.328095071,0.184146702,0.391269469
ZDHHC6,405.7365407,-0.026442585,0.124640171,-0.212151382,0.831988935,0.923450694
CDC14B,261.8556518,-0.045361059,0.160139421,-0.28325979,0.776977698,0.89536191
RPS6KA1,734.0065307,0.687333537,0.108958964,6.30818713,2.82E-10,7.10E-09
FUCA1,454.4721444,0.183123717,0.148195274,1.235692015,0.216573067,0.432988855
FTL,18687.08544,-0.526108596,0.147350471,-3.570457524,0.000356358,0.002793028
TOLLIP-AS1,19.30753246,-0.164868407,0.434669405,-0.379296093,0.704468001,0.853563613
ZFP36L2,238.1168452,-0.385714401,0.375220517,-1.027967246,0.303965235,0.53504878
ATP5F1E,856.5465421,0.241146014,0.219548202,1.098373897,0.272041256,0.498621556
BRSK2,199.6221305,0.891272608,0.396851314,2.245860292,0.024712958,0.091794162
ZNF429,219.4560404,-0.155099758,0.134167903,-1.156012389,0.24767609,0.471055112
CMPK1,1957.442388,0.156922839,0.223505473,0.70209842,0.482617787,0.698300503
SYPL2,125.3744078,1.315681557,0.27816366,4.729882973,2.25E-06,3.01E-05
UBE2E2,411.343466,0.049822393,0.171636224,0.290279008,0.771602797,0.891910159
SYNDIG1,5.414054625,-3.764364051,1.55411064,-2.422198236,0.015426932,0.063649252
EGR1,395.8221236,0.53084056,0.365554391,1.452152054,0.146459331,0.336892913
CLPX,1358.663978,0.161409563,0.227476618,0.709565515,0.477973611,0.695260521
NREP,859.6488886,-7.070486483,0.416610248,-16.97146556,1.34E-64,7.61E-62
ERGIC1,1375.115618,0.443269415,0.140834157,3.147456724,0.001646975,0.01027369
CD59,2626.277186,0.019015072,0.162415787,0.117076501,0.906799432,0.957809242
IGSF8,687.7883583,-0.125050515,0.170244117,-0.73453648,0.462621835,0.683382369
PICALM,3117.342261,-0.293029493,0.134652648,-2.176188112,0.029541197,0.105391253
SLIRP,1777.64972,0.101344678,0.155689482,0.650941068,0.51508453,0.72428418
STK25,2360.579513,-0.122467833,0.231114976,-0.529900031,0.596181244,0.781703275
KIAA0319,245.0013815,-0.068550808,0.140813684,-0.486819221,0.626386448,0.802262822
SNORD131,22.32736799,0.81053096,0.496615637,1.63210922,0.10265648,0.264660486
TRMT2A,735.4666393,0.268480906,0.171285096,1.56745048,0.117009433,0.289216181
JAK2,462.5692733,0.027725355,0.165674027,0.167348831,0.867095584,0.939203025
OR4M2,9.666661959,0.598665822,0.860427791,0.695776947,0.486568529,0.700831789
ARMC12,38.16477894,-0.706206066,0.314879393,-2.242782735,0.024910828,0.092362977
USP14,1134.491009,-0.59960927,0.375684945,-1.59604285,0.110479227,0.278058185
RPS10,147.4125982,0.393870685,0.221410062,1.778919533,0.075252955,0.211662372
SOGA1,859.6279994,-0.431293728,0.276989567,-1.557075715,0.11945251,0.293313001
CD81-AS1,3.052732393,2.891748136,1.404281316,2.059237066,0.039471534,0.131768553
FOXP1,15.63635842,-0.599905592,0.455391789,-1.3173395,0.18772485,0.395414318
RNF103,683.1451573,-0.522856407,0.232907106,-2.244913935,0.024773658,0.091957592
GBAP1,838.0952426,0.06808815,0.198174035,0.343577554,0.731164007,0.871068667
SERTAD1,995.4354076,0.271515583,0.168425948,1.61207692,0.106945202,0.27210734
FAM167B,22.93545961,0.694959162,0.466977269,1.488207688,0.13669613,0.32150743
TTYH2,360.8599649,0.175144594,0.289939768,0.60407234,0.545795548,0.747611814
SNORA54,199.0981886,-0.289739047,0.322301,-0.898970362,0.368668447,0.601747046
RPS15A,9810.763705,-0.162732815,0.156424656,-1.040327139,0.29818794,0.52900031
AP2B1,4324.252126,0.004578218,0.214179472,0.021375617,0.982946024,0.994069836
GNB2,1990.839446,0.118848111,0.17899342,0.663980335,0.506702897,0.71725803
SRSF6,3517.942767,-0.152882968,0.148467177,-1.029742542,0.30313088,0.534320336
TUT4,1445.452488,-0.305266639,0.142766915,-2.138216956,0.032499139,0.113733215
KHDRBS1,3954.173857,-0.189273729,0.195419826,-0.968549266,0.332770127,0.564516479
TAPBPL,147.4113186,0.602312549,0.156919805,3.838346275,0.000123866,0.00111804
ZDHHC3,1719.186494,0.081606758,0.161356812,0.505753409,0.613029769,0.793762306
FER,193.5681796,-0.328083114,0.231661073,-1.416220298,0.156711015,0.35146674
DCLRE1C,492.6577571,-0.246905071,0.127695142,-1.933551015,0.053168355,0.164494266
TOM1,451.2098593,0.134054659,0.152306824,0.880161867,0.378771628,0.611349399
COMMD4,1152.866347,0.086154828,0.106226701,0.811046817,0.417338786,0.64444256
CLTA,2621.391741,0.188017822,0.11747327,1.600515771,0.109484211,0.276269508
ZNF346,422.8116193,-0.047472632,0.156856667,-0.302649753,0.762156794,0.887185702
LBR,1830.783211,0.072493761,0.095557038,0.758643873,0.44806562,0.671549579
PRICKLE3,314.1053604,-0.087568443,0.14651802,-0.5976633,0.550064618,0.750210719
COPZ1,2146.181202,0.228537638,0.122767764,1.861544358,0.062667343,0.185342733
SCAMP1,1277.298873,0.229465965,0.209441589,1.095608402,0.273250183,0.500088212
MYO15A,20.05249354,1.286194804,0.610824259,2.105670796,0.035232958,0.12076738
CNOT1,11167.0315,-0.160218211,0.150872664,-1.061943275,0.288261438,0.517836044
MYO9B,1280.773498,0.05039099,0.144045493,0.349826915,0.726468598,0.868041689
SNORD110,37.29740328,0.294116214,0.356852655,0.824195112,0.409828704,0.638757363
SNORD99,32.12282785,0.402832757,0.381419567,1.056140775,0.290903904,0.520730097
SNORD45C,72.79070751,0.224101523,0.343554904,0.65230192,0.514206422,0.723418931
MAFF,385.1791738,-0.059839978,0.276988533,-0.216037746,0.828958325,0.922007516
NKAPD1,682.3291713,0.049037254,0.101481869,0.483211972,0.628945236,0.804220267
NAIF1,198.8105992,-0.090697846,0.20929561,-0.433348056,0.664761931,0.828709837
GLRB,116.5311733,3.51740251,0.289735714,12.14003775,6.48E-34,1.18E-31
ATP5F1A,4880.954312,0.130894201,0.123013497,1.064063737,0.287299827,0.516839309
PDE3B,744.4806085,0.13945578,0.199073286,0.700524832,0.483599603,0.69898214
SHROOM2,71.25039766,-0.064365068,0.297060376,-0.216673354,0.828462915,0.921518547
CNOT8,1942.245944,0.002885973,0.140573082,0.020530057,0.983620535,0.99431811
LMBR1L,262.0892172,-0.418985854,0.183031857,-2.289141696,0.022071121,0.084254859
CIZ1,1150.137899,0.079724283,0.121881784,0.654111554,0.513039938,0.722577908
GBA,2962.192879,0.219223967,0.210929133,1.039325218,0.298653511,0.529195311
ZNF219,147.3080347,-2.131089378,0.29065357,-7.33205988,2.27E-13,8.30E-12
TNFAIP2,90.55830316,2.397460633,0.420136311,5.706387593,1.15E-08,2.29E-07
SNORD76,118.9838333,-0.481379323,0.319750729,-1.505483113,0.132199915,0.315106633
DUS4L-BCAP29,29.86414224,-0.216489883,0.352675314,-0.6138504,0.539314189,0.742247569
CENPN,1746.55416,0.191300848,0.141828848,1.34881479,0.177396463,0.382237774
MXI1,785.3056213,-0.850171214,0.381393187,-2.229120086,0.025805916,0.09497819
NEDD1,1274.456984,-0.067225697,0.107275108,-0.626666318,0.530877987,0.736151997
CSNK2B,5557.01026,0.007488716,0.111342049,0.067258648,0.946375797,0.977136855
KANK2,924.9524312,-0.39721196,0.236208014,-1.681619322,0.092642681,0.245945325
GVINP1,73.80059888,-0.012899795,0.328178863,-0.03930721,0.968645459,0.987891298
PDE10A,6.711070778,-5.254158855,1.425495173,-3.685848226,0.000227942,0.00190063
BLM,493.3385974,-0.209126913,0.099218671,-2.107737506,0.035053701,0.120352741
SETDB2,34.00844405,0.07126886,0.322145404,0.221231964,0.824911822,0.919301949
LOC100506258,4.288426505,-0.377808181,1.0370338,-0.364316168,0.715621928,0.860480039
ANKAR,266.1653647,-1.016746593,0.172756305,-5.885438395,3.97E-09,8.63E-08
CXorf56,537.7036212,0.360221544,0.17052957,2.112369984,0.034654727,0.119452905
KIFBP,961.1438455,0.087714929,0.105525643,0.831219084,0.405849876,0.635735253
ATG10,263.2450217,-0.169555268,0.307511688,-0.551378288,0.581374382,0.77231313
C2orf15,136.1544275,-0.603266815,0.194943291,-3.094575931,0.001970945,0.011959573
PWWP3B,98.64479441,-0.30156409,0.52929704,-0.569744523,0.568850988,0.762723534
WSB1,6973.720579,-0.614529644,0.462340953,-1.329169825,0.183791948,0.391170648
TNK2-AS1,15.77668488,-0.612183734,0.411771425,-1.486707665,0.137092037,0.322117535
UBR2,1563.563986,-0.04175899,0.075896847,-0.55020718,0.58217728,0.772836479
BCAR3,53.92275074,-0.092196203,0.291121188,-0.316693552,0.751476142,0.881471588
PKN2,2127.31283,-0.236865993,0.190389599,-1.244112045,0.213458329,0.429519085
DMAC2L,274.3839261,0.064902573,0.217676131,0.298161183,0.765580146,0.888604823
BANP,530.3479491,0.17666727,0.137011269,1.289436052,0.197246535,0.408507828
NOL9,2483.537914,0.015412644,0.148918726,0.103497018,0.917568516,0.963963413
COPRS,1038.924154,0.638121765,0.126116072,5.059797347,4.20E-07,6.55E-06
CHD7,792.8605623,-0.358951023,0.188228169,-1.906999493,0.056520653,0.172030247
HPSE,381.4042111,-0.736110526,0.176560661,-4.169164991,3.06E-05,0.000320422
KLHL5,908.5390936,0.09462142,0.162064394,0.583850763,0.559320722,0.757220711
ZIC4,7.017467625,2.587485951,1.397333117,1.851731644,0.064064368,0.188227539
SNORA3A,84.0444632,-0.108114443,0.228778609,-0.472572343,0.636518318,0.808894413
SNORA3B,44.43002219,-0.019452957,0.301529071,-0.064514365,0.948560669,0.97847531
FAM122B,325.6261222,-0.38541382,0.283462083,-1.359666226,0.17393557,0.376944077
HADHB,3676.641449,0.1777757,0.25433701,0.698976919,0.484566456,0.699432918
IQCK,179.7471532,-0.094463575,0.181132454,-0.521516562,0.602006971,0.786762043
BTN3A3,103.3307262,0.585240027,0.275075409,2.127562141,0.033373404,0.115981882
TMEM9B,407.1065704,0.463315623,0.128912849,3.594022074,0.000325612,0.002581899
TMEM9B-AS1,24.67543385,-0.058007875,0.438394218,-0.132318978,0.894731997,0.95225289
CYP51A1,1988.108594,0.133823502,0.105411496,1.269534225,0.204250592,0.416777181
IL20RA,71.49884139,0.973537122,0.192215538,5.064820118,4.09E-07,6.40E-06
PCYOX1,1472.246133,0.827447189,0.116719518,7.089193013,1.35E-12,4.47E-11
SS18L2,359.4590565,0.135146791,0.235291582,0.574380053,0.565710648,0.761503421
RSL24D1,2095.591016,0.116163552,0.158643067,0.732232139,0.464026891,0.684265163
LOC402096,10.02506475,-0.234961891,0.885161317,-0.265445277,0.79066646,0.903119306
ITGA6-AS1,3.16777991,1.507470788,1.696709321,0.888467322,0.374289426,0.607021378
SFXN3,267.0492982,2.19526468,0.207064829,10.60182307,2.92E-26,3.38E-24
SNORA23,349.076155,0.120374952,0.200250061,0.601123172,0.547757951,0.748730297
LOC644656,76.34025165,-0.314934269,0.219868008,-1.432378778,0.152035449,0.344677675
PYROXD1,512.3358363,0.300398761,0.155103583,1.936762234,0.052774414,0.163766255
PATL2,8.32995803,1.154089592,0.53131507,2.172137886,0.029845264,0.106109357
TAF12,444.1397069,-0.295094103,0.130338517,-2.264059082,0.023570481,0.088717339
MIEF2,390.2576182,0.105446457,0.142786406,0.73849087,0.460216213,0.681598337
LOC101928008,12.91941067,-7.368592775,1.2694191,-5.804696631,6.45E-09,1.35E-07
CAND1.11,40.22749628,-3.258401824,0.607017164,-5.36789076,7.97E-08,1.39E-06
STX2,545.7658158,-0.192896971,0.221268725,-0.871776933,0.383330081,0.615399579
CHPF,1333.236244,0.087511057,0.118601007,0.737861,0.460598921,0.681735929
RNA28SN5,55665.57502,-1.669374262,0.813605993,-2.051821491,0.040187014,0.133586994
NBL1,4.138027047,-0.603311304,0.976704056,-0.617701238,0.536772296,0.740718863
AKT1S1,739.060321,-0.162691159,0.153122035,-1.062493448,0.288011731,0.517500029
PGAP3,221.4787504,-0.167288626,0.138959132,-1.203869251,0.228640118,0.448483253
ZUP1,407.6022919,-0.118391121,0.136221365,-0.869108316,0.384787889,0.616517215
PRDM11,70.46109648,0.554606449,0.222268873,2.495205205,0.012588431,0.054115212
NTN3,37.85000304,1.342937784,0.512080215,2.622514491,0.008728356,0.040396463
NTF4,96.36116671,-0.23889822,0.352530153,-0.677667478,0.497982551,0.70966058
NRL,26.26127274,0.691968355,0.340730978,2.030834884,0.042271747,0.1390095
RIOK3,3067.904568,-0.004000628,0.176647356,-0.022647538,0.981931423,0.993756731
STAG2,4446.355216,0.979762047,0.09149614,10.70823362,9.31E-27,1.16E-24
SNORD97,517.2618687,-0.559744453,0.239759717,-2.334605917,0.019564017,0.076741495
LOC101928053,18.63485459,0.369097666,0.387627422,0.952196992,0.340997086,0.573408314
ZBED5-AS1,146.6439872,-0.098695814,0.176816522,-0.558182081,0.576720056,0.768246926
CABIN1,1965.918476,0.004712045,0.498306018,0.009456127,0.992455215,0.997588708
PCDHGA11,38.33175196,-0.749778774,0.356003034,-2.106102206,0.035195475,0.120694929
MCF2L,184.9813382,2.141387223,0.254044124,8.429194083,3.48E-17,1.89E-15
DKC1,2075.172082,0.078121699,0.197816452,0.394920128,0.692901835,0.846367138
ZFP64,387.4822978,-0.338648201,0.118784946,-2.850935335,0.004359083,0.022887266
RAB5IF,149.7996625,-0.076314956,0.308053105,-0.247733116,0.804340907,0.909197503
PDCD4,501.9957143,0.439163615,0.222728181,1.971746969,0.048638499,0.154245926
G6PC3,721.3780554,0.39700748,0.153527058,2.585912122,0.009712169,0.043871449
KCTD15,377.1283033,-0.561062738,0.244916076,-2.290836706,0.02197286,0.083992964
ZNF266,552.8869562,0.202894346,0.118676832,1.709637365,0.087332952,0.23552093
TDRD12,3.433946309,-0.771818819,1.146757708,-0.67304437,0.500919063,0.711206901
EIF4ENIF1,517.6935013,-0.064571789,0.158914295,-0.406330905,0.68449948,0.840973347
CCDC177,8.344034741,-1.454113505,0.909989009,-1.597946228,0.110054945,0.277275172
VMP1,4862.278746,-1.520780886,0.142547098,-10.66862049,1.43E-26,1.71E-24
HLF,52.56016263,0.097360965,0.214277843,0.454367859,0.649564082,0.818983246
SLC6A12,148.3758017,3.784305352,0.555579721,6.811453346,9.66E-12,2.94E-10
DPH2,644.6605398,0.326923076,0.222502672,1.469299551,0.141751558,0.329791456
RAP1B,2346.856026,0.220777872,0.119055348,1.854413741,0.06367999,0.18743159
SERPINF2,900.137506,1.226883771,0.252574385,4.85751464,1.19E-06,1.70E-05
ADAM8,270.7866676,-0.49132192,0.412343978,-1.191534123,0.233443969,0.454613002
DDX19B,857.545835,-0.306657244,0.115736289,-2.649620502,0.008058223,0.03794348
LDB1,1753.230964,-0.222654067,0.06977073,-3.191224539,0.001416711,0.009031909
KIAA0100,5433.651115,0.279073219,0.122519935,2.277778062,0.022739804,0.086190015
PPARD,271.5690332,0.173228827,0.218674835,0.792175411,0.428258404,0.653336357
DUSP4,838.553247,4.057721623,0.356667709,11.37675635,5.46E-30,8.43E-28
TP53BP1,1690.050154,-0.648031112,0.153968167,-4.208864251,2.57E-05,0.000275469
AIP,603.5970035,-0.04586167,0.135695973,-0.337973698,0.735383008,0.873981502
SLC16A1,3847.579046,-0.280845454,0.168382464,-1.667902036,0.095335176,0.25131606
SLC25A25,810.4959416,0.666385896,0.253703512,2.626632524,0.008623441,0.040000559
ZNF189,926.5945323,-0.321335195,0.092872804,-3.459949317,0.000540277,0.003977164
LINC02609,80.16482326,-0.548689341,0.230314341,-2.382349869,0.017202545,0.069551733
HDAC6,743.6986507,-0.391890442,0.244404642,-1.603449254,0.108835504,0.275389837
MIR27B,10.65834614,0.289180525,0.782785706,0.369424893,0.711811047,0.858083942
MIR15B,5.495802503,0.823052163,0.74102558,1.110693321,0.266700378,0.493195981
MIR219A1,16.88624882,1.123179354,0.804670463,1.395825255,0.162767123,0.360621009
MIR222,3.483059488,0.084201086,0.869033191,0.09689053,0.922813329,0.966365432
MIRLET7I,22.02335909,0.461612772,0.393128356,1.174203706,0.240313442,0.463023146
