gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
DLX1,153.8827926,-1.904184926,0.299445019,-6.359046912,2.03E-10,5.09E-09
NPIPB6,87.79018146,0.81583622,0.289650712,2.816620803,0.004853179,0.025141754
ADAT3,107.9117358,-0.237053094,0.214881175,-1.103182227,0.269948038,0.497235426
NID1,995.2535166,5.54596046,0.265359127,20.89982928,5.37E-97,6.34E-94
TMEM187,80.35475688,-0.214420676,0.19678626,-1.089612031,0.275884081,0.503215386
PROSER3,134.3630078,0.031833559,0.28133049,0.113153606,0.909908776,0.96025086
MLH3,771.7746096,-0.244427989,0.157739472,-1.549567682,0.121245315,0.295955388
POP7,452.6238151,-0.049733883,0.225102497,-0.220938835,0.825140059,0.917671611
G6PD,591.531642,0.468880355,0.16518589,2.838501246,0.004532594,0.023729008
ATP10D,410.2724876,-0.320256425,0.169789946,-1.886191922,0.059269097,0.178428376
FRMD3,130.6883405,-1.098849524,0.317486539,-3.461090123,0.000537993,0.003926895
CNN1,10.42118452,-0.210573213,1.124153266,-0.187317174,0.851411959,0.930872566
IDNK,164.8533166,-0.567604638,0.342719155,-1.65618008,0.097685356,0.254948129
HINT1,4148.102482,-0.136856276,0.161406603,-0.847897627,0.396494986,0.623115762
RND1,34.36195585,0.248690318,0.484346308,0.513455586,0.607632671,0.792489259
DSG2,13.65225927,-5.464826853,1.007413295,-5.424612602,5.81E-08,1.02E-06
ZNF250,295.3767298,0.212452895,0.162569603,1.306842675,0.191266148,0.398956211
TNRC6B,2563.790971,-0.168824125,0.195183045,-0.864952818,0.387064686,0.614867008
ZNF516,435.7161258,-0.40447121,0.211197704,-1.915130713,0.055475836,0.170293599
PPDPF,449.7113598,-0.021106955,0.278464357,-0.07579769,0.939580054,0.974812093
UPK3BL2,100.3679658,0.70303394,0.286070469,2.457555098,0.013988635,0.059938852
CASK,702.9881675,0.218325442,0.132997745,1.641572503,0.10067863,0.260367319
TMEM159,222.6228925,-0.015020154,0.292198688,-0.051403906,0.959003672,0.984398499
SPATA3-AS1,10.40080616,-1.016110303,0.597713664,-1.699995104,0.089131846,0.239045274
RIPPLY2,41.07881986,-0.478322133,0.29664291,-1.612450918,0.106863852,0.270956151
ANKRD36C,1534.426551,-0.598137692,0.162396948,-3.683183086,0.00023034,0.001869656
SNORA75,33.97540212,-0.633565798,0.310906662,-2.037800652,0.041569873,0.137605444
SNORD20,35.93335762,-1.216106357,0.406844429,-2.989118861,0.002797833,0.015936069
SNORD82,16.47079835,-1.246969629,0.428356847,-2.911053335,0.003602125,0.01966939
LINC00471,56.36849029,-0.479400641,0.323907059,-1.480056172,0.138858257,0.323689061
FAM227A,201.1075053,0.03634964,0.155845478,0.233241541,0.81557385,0.912561833
SLC46A3,61.62722405,1.617461672,0.240905732,6.714085466,1.89E-11,5.50E-10
MAN1B1,1079.555887,0.074265042,0.1920454,0.386705657,0.698974128,0.849319895
PSD4,775.0559214,-0.653180235,0.175516122,-3.721482831,0.000198056,0.001633297
PPIH,689.5915858,-0.218870825,0.14673364,-1.491619954,0.135798804,0.319351459
TIAM2,11.19026413,-2.064889996,0.756156718,-2.730769889,0.006318657,0.031268943
PPP1R1A,3.393885065,-1.266809504,1.165898631,-1.086552012,0.277234843,0.504390917
COX7B,2161.432598,-0.29041253,0.135706936,-2.139997689,0.032354953,0.114465436
TMEM210,3.601067824,1.131667629,1.404490779,0.805749419,0.420387348,0.644271499
ST6GAL1,83.45633342,-1.041126101,0.254373939,-4.092896086,4.26E-05,0.000417625
ADPGK-AS1,9.773025939,0.003168421,0.66827049,0.004741226,0.996217063,0.999848916
SNORC,25.31156677,-0.625283945,0.525170209,-1.190631027,0.233798466,0.455145731
SCARNA5,3056.946755,-0.399101714,0.180518262,-2.210866138,0.027045108,0.099583392
SCARNA6,1020.908204,-0.136976277,0.209559002,-0.653640625,0.513343364,0.723014174
SLA2,16.71543723,2.253559001,0.627929998,3.58886979,0.000332115,0.002588896
MSL3P1,235.7566077,-1.120989389,0.233517644,-4.800448347,1.58E-06,2.10E-05
AGAP1-IT1,64.3040649,-0.038727897,0.404250884,-0.095801639,0.923678116,0.966264415
IFNGR2,2282.138843,-0.419187383,0.122921777,-3.41019626,0.000649161,0.004604057
LOC93463,8.315257993,0.649072966,0.738528508,0.878873272,0.379469992,0.607176196
RASGRF1,3.048448848,0,1.830889025,0,1,1
SCD,13421.8041,3.164546887,0.205762824,15.37958521,2.24E-53,9.27E-51
COX7C,4467.28448,-0.018028461,0.141810364,-0.127130775,0.898836894,0.954851619
ABHD17A,625.3466628,0.055439774,0.152002365,0.364729684,0.715313198,0.859011434
NAGA,960.0862648,0.284926394,0.091935362,3.099203472,0.001940417,0.011684947
MRPL30,1444.176579,-0.651578828,0.111206857,-5.859160547,4.65E-09,9.38E-08
LOC643387,36.00857673,0.034112992,0.370142374,0.092161812,0.926569479,0.968062913
MIR4440,3.335195405,-0.707574714,1.045181884,-0.676987159,0.498414102,0.711199137
MGC16025,5.378061797,0.675611463,0.7741836,0.872676021,0.382839691,0.61022349
HDAC4-AS1,31.31065616,-0.814874896,0.309445272,-2.633340915,0.008454943,0.03973222
MIR4786,3.456604831,0.361130315,0.749758656,0.481662082,0.630046017,0.806664859
GBP1,1361.377111,0.90934707,0.198317749,4.585303497,4.53E-06,5.55E-05
MNT,316.577478,0.026154256,0.23694074,0.110383111,0.912105547,0.961005863
NIT1,648.2474441,0.053524976,0.209831506,0.255085504,0.79865706,0.905783254
ELF3,33.82503975,3.100385376,0.733773087,4.225264504,2.39E-05,0.000247937
GBP2,932.0560426,0.830422152,0.30059144,2.76262741,0.005733818,0.028952826
IBA57,326.3165222,0.280839342,0.158797433,1.768538302,0.076970955,0.215941335
LRRC37A2,157.7681189,-0.005385456,0.210905823,-0.025534887,0.979628322,0.993937876
CAPN10-DT,162.4502907,-0.821825814,0.172007285,-4.777854689,1.77E-06,2.32E-05
BAP1,1296.500717,-0.044978247,0.101877283,-0.441494375,0.658855133,0.824869859
SLC17A5,1300.012961,-0.214951848,0.213605649,-1.006302259,0.314270194,0.54414204
GSTO1,1370.552282,0.096911287,0.114413885,0.847023832,0.396981838,0.623610056
POLR1C,860.0000023,-0.454209867,0.262252083,-1.731959047,0.083280854,0.227869532
GABARAP,1506.079785,-0.073873188,0.128800443,-0.573547621,0.566273965,0.761951235
TUSC2,505.6719433,0.090134778,0.183850079,0.490262383,0.623948242,0.802614833
MAP2K5,96.84897029,0.215999601,0.271902888,0.794399804,0.426962718,0.650366117
CBWD5,2572.84831,-0.039356824,0.175598667,-0.224129402,0.822656615,0.915985303
ARL8B,1318.844583,-0.292124152,0.094918565,-3.07762926,0.002086543,0.012464926
KHDC1,4.769767824,-0.59759015,0.867919287,-0.68853194,0.491117864,0.705489299
POLDIP2,1626.391232,0.168829369,0.081947436,2.060215391,0.039377954,0.132581543
NBDY,714.0523468,-1.205647655,0.125819623,-9.582349907,9.49E-22,7.99E-20
GCSH,1596.981384,0.125357046,0.131329972,0.954519699,0.339820643,0.570326903
GALNT3,23.8950171,-1.442593296,0.637668849,-2.262292252,0.023679353,0.09013587
GIMAP2,75.01372806,-0.558700697,0.294077473,-1.899841872,0.057453874,0.174935132
CIPC,1493.900037,-0.066683853,0.193467359,-0.344677538,0.730336807,0.868142154
GTPBP2,891.8877067,0.141963769,0.23667233,0.599832558,0.548617832,0.748993252
SLC38A5,2.735110392,0.737221245,0.966634616,0.762667955,0.445661446,0.666516225
BCL9,543.022022,-0.246423008,0.248390219,-0.992080157,0.321158425,0.551210103
BAX,832.9322961,0.053212366,0.134575428,0.395409225,0.692540902,0.845608414
ACAP1,55.71147708,-0.780002129,0.417082378,-1.87013926,0.061464482,0.183261789
LAPTM4A,1702.308545,-0.042009351,0.095222765,-0.441169199,0.65909051,0.824869859
USP34,5441.063098,0.114770446,0.243668875,0.471009875,0.637633683,0.810890796
KCNK6,19.64781004,1.564005231,0.831265669,1.881474587,0.059907389,0.179754814
NTN1,27.16000033,-2.644709,0.379483163,-6.969239375,3.19E-12,1.02E-10
LRRC46,14.52706328,0.245307461,0.594965891,0.412305082,0.680115824,0.83789187
SLC25A51,505.0378216,-0.101015136,0.120153049,-0.84072054,0.400504511,0.627243151
KSR1,103.8039467,0.12475296,0.244514577,0.510206636,0.609906704,0.794013157
GJB2,21.66625358,-1.414487552,0.746077187,-1.89589975,0.057973302,0.176062328
GNPAT,1082.693957,0.108678473,0.125429378,0.866451503,0.38624261,0.614165907
CEP295,1687.069426,-0.299478799,0.076579128,-3.910710488,9.20E-05,0.000837504
RBM28,1297.186341,-1.09421477,0.09642241,-11.34813759,7.58E-30,1.24E-27
MAP4K5,1607.969679,0.474756391,0.126948805,3.739746822,0.000184206,0.001535171
BOK-AS1,9.008180106,0.6901045,0.843293455,0.818344428,0.413160544,0.638707147
ZCWPW1,92.556133,-0.351195296,0.288928374,-1.215509892,0.224171678,0.443882496
RPP25,875.4756698,-0.58747655,0.273915365,-2.144737477,0.031973843,0.11355492
ACTR5,213.8771424,-0.23318612,0.233272646,-0.999629077,0.317490046,0.547307512
TFAP2A,53.8291607,-0.228930632,0.324438848,-0.705620281,0.480424308,0.697823489
RNF139,887.3934024,-0.56069337,0.143646859,-3.90327622,9.49E-05,0.00085893
SMCR8,1690.736218,0.165657903,0.192478063,0.860658613,0.389426094,0.61708943
LINC01237,8.37203788,4.861993681,1.411625917,3.44425079,0.000572644,0.004139579
LINC01238,29.04627587,3.519224851,0.820129581,4.291059525,1.78E-05,0.000190732
LOC285097,25.80189422,4.455188854,0.724127439,6.1524928,7.63E-10,1.74E-08
LINC01881,75.70735551,-0.782765962,0.260617993,-3.003499308,0.002668942,0.015334114
C20orf96,116.4353251,0.000644033,0.36520631,0.001763478,0.998592949,1
NRSN2-AS1,140.963553,-0.572418679,0.28866316,-1.982998727,0.047367572,0.15186676
RICTOR,1298.338453,-0.25302511,0.123898466,-2.042197279,0.041131966,0.136580158
PTGIR,3.178312235,0.196604982,0.830505766,0.23672922,0.812866865,0.911778068
MSTN,3.292144454,1.141292736,1.055279056,1.081507995,0.279471206,0.506673843
GATA6,6.638701164,-3.345510316,1.103062979,-3.032927749,0.002421936,0.014141229
OGFRL1,4825.787316,-0.305210678,0.188744516,-1.617057197,0.105865935,0.269236877
EPHA1,57.70494022,2.838686994,0.431928711,6.572119253,4.96E-11,1.35E-09
LOC105372493,13.05280617,-1.015028622,0.470819846,-2.15587476,0.031093446,0.110953022
SDCBP2-AS1,90.78142688,0.074598033,0.227301216,0.328190204,0.742767854,0.876610419
CTNNBL1,944.6230292,-0.129458464,0.146972012,-0.88083753,0.378405763,0.606021563
LOC100289473,3.007213042,4.263485839,1.488083052,2.865085946,0.004168961,0.022156658
SMC3,2407.860778,-0.189974888,0.104467927,-1.818499647,0.068987801,0.199290047
KLHL21,1312.269454,0.192990184,0.381813681,0.505456441,0.613238285,0.795715617
JMJD4,668.7699057,0.448318718,0.209978392,2.13507073,0.032755233,0.115436514
CC2D1B,973.6811376,0.228890175,0.162132266,1.411749676,0.158023681,0.352210925
SNORD119,12.29402697,0.03051704,0.522507073,0.058405027,0.953426011,0.981721061
H2AW,1030.431235,-0.43822771,0.18034441,-2.429948956,0.015100949,0.063654893
CHAF1A,1031.06143,-0.429143115,0.16374301,-2.620833182,0.008771517,0.040894135
MTCL1,320.8956304,-0.08229428,0.196360122,-0.419098742,0.67514397,0.834857621
TCAP,15.89054941,-0.825129974,0.631380705,-1.306865996,0.191258226,0.398956211
PKIA,12.21276091,-8.158762066,1.281254896,-6.367789961,1.92E-10,4.82E-09
KLHL17,620.3834989,0.31676627,0.227482096,1.392488801,0.163774431,0.360985594
SNORA51,35.53004868,0.269309415,0.447160044,0.602266279,0.546996904,0.748016794
SNORD56,12.2219056,-0.019784677,0.445030661,-0.044456886,0.964540218,0.986896627
SNORD57,14.68005764,0.052469342,0.444679534,0.117993607,0.906072723,0.958324401
MESD,1278.31383,-0.279381981,0.124583504,-2.242527871,0.024927276,0.093749714
EXOSC7,706.4914689,-0.024664237,0.154357774,-0.159786169,0.873049519,0.941627944
NAV3,3.733403781,-3.620098877,1.095463044,-3.304628938,0.000951022,0.006393563
ATAD2,2924.83928,-0.938035723,0.123698093,-7.583267458,3.37E-14,1.31E-12
ATAD5,814.1824199,-0.213193902,0.102249228,-2.08504168,0.037065517,0.126654575
RWDD4,920.4943932,-0.031717286,0.165904159,-0.191178364,0.848385854,0.929163078
FAM131B,9.412211865,0.688714327,0.756705829,0.91014804,0.362744442,0.591150067
MPC1,279.3735958,0.714313883,0.156744846,4.557176209,5.18E-06,6.26E-05
AREL1,1008.271327,0.239970238,0.0895157,2.680761466,0.007345486,0.035390331
HCN4,23.87690541,0.501413392,0.374577835,1.33860935,0.180697881,0.384436835
TMED5,1211.243025,0.075886809,0.184110564,0.412180632,0.680207032,0.83789187
CHST5,12.90824649,0.992705656,0.596371308,1.664576486,0.09599728,0.251611078
ADAM19,68.95832222,1.650025317,0.525884387,3.137619899,0.001703256,0.010447227
OVCA2,57.55452138,-0.491131903,0.286366764,-1.715045056,0.086336967,0.233482975
NKAP,501.289488,-0.006623682,0.200680064,-0.033006176,0.973669663,0.99168057
HLX,116.2708028,2.214998592,0.316791021,6.991986661,2.71E-12,8.78E-11
LURAP1,119.5747417,0.394955248,0.174346164,2.265350949,0.023491152,0.089683374
RPL38,6895.968785,-0.06763179,0.172459605,-0.392160179,0.694939865,0.847159904
CTSO,395.6455626,0.575068223,0.20816572,2.762550061,0.005735177,0.028952826
LINC01730,2.914344212,-1.138322211,0.895374836,-1.271335942,0.203609161,0.41644578
BCL11B,16.44795362,-0.632172105,0.815420608,-0.77527119,0.438179429,0.659725441
IQUB,14.31870215,-0.701112604,0.581442913,-1.205815031,0.227888819,0.448768181
GUK1,3298.917839,0.388832686,0.198016946,1.963633389,0.049572622,0.157167098
MGST3,1635.310703,0.420553396,0.150149843,2.80089135,0.005096167,0.026174904
MAST2,796.0880558,0.288672812,0.154387915,1.869788912,0.061513137,0.183373758
CENPF,8798.715158,-0.335029037,0.191290853,-1.751411694,0.07987502,0.221669284
CACNA1D,50.22895314,0.961996596,0.3476467,2.767167348,0.005654572,0.028615877
DVL3,1019.353499,0.190656483,0.173051243,1.101734257,0.270577219,0.497982675
DDX58,428.8117011,-0.119800711,0.300231353,-0.399027981,0.689872587,0.843933905
IFIH1,265.2014564,-0.074038041,0.204813725,-0.361489646,0.717733444,0.860674771
LINC00654,5.530855092,-0.324565153,0.986128893,-0.329130558,0.742057008,0.876252823
TGFBR2,83.30659808,4.754561455,0.381453141,12.46433949,1.17E-35,2.41E-33
RNF135,283.4116182,-0.260597375,0.162405447,-1.604609817,0.1085797,0.273819768
HOXA11-AS,11.81932724,2.316972053,0.648738828,3.571502049,0.00035494,0.002743497
RAB30,194.4596942,-0.78207556,0.208617189,-3.748854844,0.000177644,0.001487993
PDIA2,14.0728712,-0.81986928,0.692275701,-1.184310354,0.236290232,0.458103526
CCDC85B,826.027634,-1.081415358,0.247346746,-4.37206219,1.23E-05,0.000136444
CASTOR2,376.0636862,0.994456456,0.207091998,4.802003289,1.57E-06,2.09E-05
BTBD3,986.8703303,-0.094418822,0.092184135,-1.02424156,0.305721193,0.534924722
BBX,2227.098809,-0.71771149,0.192491675,-3.728532634,0.000192598,0.001597055
CNGA1,8.233992319,0.29795228,0.661677758,0.450298165,0.652495462,0.820862151
LOC100507065,183.8813188,1.787355693,0.358967772,4.979153651,6.39E-07,9.22E-06
RABL3,292.694349,-0.108978964,0.215983701,-0.504570314,0.613860665,0.795831696
TTC1,1048.788703,-0.142074657,0.137638671,-1.032229217,0.301964751,0.531074719
RBBP8,1658.452413,-0.766675209,0.113774344,-6.738559683,1.60E-11,4.70E-10
MEX3D,733.5588419,-0.507316079,0.212500355,-2.387365791,0.016969597,0.069831544
SEPTIN7P2,201.6005445,0.078880901,0.14573441,0.541264759,0.588325107,0.777871938
BTG2,421.3357568,-0.21315955,0.258934777,-0.823217152,0.410384517,0.636082523
KMT5C,167.9169021,-0.599362882,0.196781361,-3.045831569,0.002320378,0.013620469
PLEKHA2,2353.868442,0.975405785,0.225970209,4.316523803,1.59E-05,0.000171572
ZC2HC1B,3.075837604,0.888877034,0.892297401,0.996166786,0.319169114,0.54885755
MRPS15,1149.535721,0.176971343,0.096329877,1.837138668,0.066189427,0.19316554
TEX12,3.785145657,-0.878280523,0.852330382,-1.030446106,0.302800639,0.531978405
WDR26,2414.575385,-0.093564201,0.251741489,-0.371667781,0.710140217,0.856023943
SNORD17,1965.983194,-0.089677588,0.121976987,-0.735200884,0.462217161,0.681701508
KAT14,251.7666173,0.584840698,0.244080685,2.396095779,0.01657076,0.06861765
COTL1,689.2254687,0.772588499,0.320089593,2.413663291,0.015793049,0.066014351
DIMT1,565.2967348,-0.344007415,0.197323522,-1.743367497,0.081269442,0.224252683
CHST14,363.9182416,0.174376738,0.118254065,1.474594034,0.14032172,0.326088093
TAF1C,910.4006061,0.329982509,0.139477056,2.365855124,0.017988482,0.073023777
ISL2,153.5432734,-0.302332601,0.255987543,-1.181044192,0.237585168,0.459804547
TRPM4,329.6829063,-0.027700051,0.298177854,-0.092897749,0.925984794,0.967819339
MIR3192,4.486664683,0.254065248,0.825565789,0.307746822,0.758274989,0.884234823
LINC00652,2.511679168,0.161922436,1.256200896,0.12889852,0.897437948,0.95425014
LINC00653,51.55067997,-0.348308029,0.320067012,-1.088234703,0.276491508,0.503788797
SAFB2,1532.7832,-0.259546818,0.115760446,-2.242102777,0.024954731,0.093808922
NAA20,698.9113313,0.092766418,0.13328194,0.696016419,0.486418547,0.701778458
CFAP61,8.46285613,-1.002886852,0.592498636,-1.692639934,0.090524025,0.241407143
LINC01431,6.460994248,-0.167015057,0.675810139,-0.247133104,0.804805215,0.90824655
GZF1,1229.015986,-0.117112703,0.212317725,-0.551591739,0.581228098,0.773254326
FAM53C,1747.437285,-0.242058432,0.26180764,-0.924565958,0.355191727,0.584618517
TCFL5,775.8920819,0.435350347,0.096523461,4.510306014,6.47E-06,7.62E-05
LOC101926889,5.841850203,-0.24992976,0.70599418,-0.354011076,0.723330582,0.864250715
ZMYM3,1596.014655,-0.297746804,0.23159551,-1.285632888,0.198571213,0.409181549
ZMIZ1-AS1,22.59843933,1.157564061,0.602642238,1.920814685,0.054755074,0.168802598
ZNF337-AS1,255.0675701,0.234806861,0.303030444,0.77486228,0.438421043,0.659848637
LOC105372582,35.74215238,-0.833426694,0.563715798,-1.478451902,0.139286862,0.324413478
FAM182B,6.178445109,1.300832703,0.775662685,1.677059795,0.09353079,0.247032553
LOC101926935,9.280367409,1.937799901,0.832221889,2.328465434,0.019887403,0.079252139
FRG1CP,168.5490539,-0.132161068,0.246193672,-0.536817489,0.59139369,0.780679371
FRG1DP,17.85039019,0.044313266,0.438153312,0.10113644,0.919442151,0.964214682
FRG1EP,24.21454782,-0.206250032,0.349341605,-0.590396416,0.554924913,0.753426169
MIR4477B,27.14266979,0.065513173,0.468712914,0.139772494,0.888839747,0.949421556
LINC01597,135.1602663,-0.72723379,0.21700495,-3.351231346,0.000804531,0.005546426
FRG1BP,80.40603568,0.026025993,0.250032982,0.10409024,0.917097736,0.96283451
EBI3,4.195725754,-0.075435748,0.958868321,-0.078671645,0.9372938,0.973295969
HM13-AS1,7.163650042,-0.298425356,0.769913961,-0.387608708,0.698305624,0.849069731
MIR3193,7.121738522,1.540124419,0.723143541,2.129763084,0.033191178,0.11667416
SUMO1P3,300.2920224,-0.709333946,0.130979087,-5.415627488,6.11E-08,1.07E-06
HMCES,757.6919865,0.331298278,0.141340493,2.343972848,0.01907956,0.076643039
ABALON,8.288515826,-0.220650793,0.616780002,-0.357746348,0.720533145,0.862947106
WDR6,2527.108246,0.125486359,0.268512385,0.467339183,0.640257227,0.812736564
CLMN,161.4439501,-0.332239896,0.308799203,-1.075909175,0.281967878,0.509166725
HAT1,1384.525316,-1.016529757,0.109760443,-9.261348922,2.02E-20,1.57E-18
NAPA,517.2678575,0.312958481,0.191616418,1.633255047,0.102415367,0.263053496
PLEKHF1,371.3479651,1.08866678,0.249281942,4.367210762,1.26E-05,0.000138949
TSPY26P,4.911139933,-0.250849851,0.914647106,-0.274258618,0.783885884,0.898824277
ZNF649,251.7022283,-0.341127172,0.203627283,-1.675252782,0.093884646,0.247420631
MIIP,246.1164279,0.307289676,0.196174173,1.566412498,0.117252079,0.288467358
C8orf33,822.5435362,0.201136457,0.216747963,0.927973919,0.353421099,0.583081273
UBE2Z,2868.51253,-0.025611318,0.075116134,-0.340956292,0.733136486,0.870038651
PIM3,753.9732227,-0.470229698,0.171069087,-2.74877072,0.005981921,0.029896937
HSP90AA1,24907.03509,-0.054549189,0.141276419,-0.38611673,0.69941022,0.849412397
TBC1D8B,462.1556444,0.577304728,0.236393169,2.442137941,0.014600567,0.062029876
LPCAT1,2712.592159,0.0830098,0.236333118,0.351240661,0.725407808,0.865350358
CSRP2,706.2536291,-0.567228043,0.110984004,-5.110899075,3.21E-07,4.92E-06
NDNF,54.66494373,2.270369515,0.636074699,3.569344163,0.000357876,0.002762335
FAM169A,1047.153767,-0.188840618,0.142301671,-1.327044281,0.184494035,0.389851922
RALY-AS1,66.55609489,-0.11419163,0.230054314,-0.496368131,0.619634705,0.799619224
MIR4755,4.103247897,0.052436614,0.895443984,0.058559346,0.953303093,0.981721061
SLC25A5,3334.266762,0.043247953,0.190283763,0.227281364,0.820204963,0.914540646
LARP4B,1761.600617,0.257739546,0.167857346,1.535467781,0.124668965,0.301373038
SBDS,1094.923076,1.146638112,0.167421817,6.848797437,7.45E-12,2.28E-10
FAM83C-AS1,7.294277401,0.653420439,0.661981912,0.987066909,0.323609839,0.553823432
